"Imbalance settlement period CET/CEST","Generation / + Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Generation / - Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Price for consumption [Currency/MWh] - SCA|DE(TenneT GER)","Currency","Status","Total Imbalance [MWh] - SCA|DE(TenneT GER)","Difference","Situation","Status"
"10.09.2021 14:15 - 10.09.2021 14:30","n/e","n/e","n/e","n/e","n/e","12","-5","Deficit","Final"
"10.09.2021 14:30 - 10.09.2021 14:45","n/e","n/e","n/e","n/e","n/e","10","-1","Deficit","Final"
"10.09.2021 14:45 - 10.09.2021 15:00","n/e","n/e","n/e","n/e","n/e","44","1","Deficit","Final"
"10.09.2021 15:00 - 10.09.2021 15:15","n/e","n/e","n/e","n/e","n/e","30","0","Deficit","Final"
"10.09.2021 15:15 - 10.09.2021 15:30","n/e","n/e","n/e","n/e","n/e","101","1","Deficit","Final"
"10.09.2021 15:30 - 10.09.2021 15:45","n/e","n/e","n/e","n/e","n/e","117","-2","Deficit","Final"
"10.09.2021 15:45 - 10.09.2021 16:00","n/e","n/e","n/e","n/e","n/e","83","3","Deficit","Final"
"10.09.2021 16:00 - 10.09.2021 16:15","n/e","n/e","n/e","n/e","n/e","52","6","Deficit","Final"
"10.09.2021 16:15 - 10.09.2021 16:30","n/e","n/e","n/e","n/e","n/e","57","2","Deficit","Final"
"10.09.2021 16:30 - 10.09.2021 16:45","n/e","n/e","n/e","n/e","n/e","63","-6","Deficit","Final"
"10.09.2021 16:45 - 10.09.2021 17:00","n/e","n/e","n/e","n/e","n/e","10","-3","Deficit","Final"
"10.09.2021 17:00 - 10.09.2021 17:15","n/e","n/e","n/e","n/e","n/e","59","9","Surplus","Final"
"10.09.2021 17:15 - 10.09.2021 17:30","n/e","n/e","n/e","n/e","n/e","59","1","Surplus","Final"
"10.09.2021 17:30 - 10.09.2021 17:45","n/e","n/e","n/e","n/e","n/e","41","-3","Deficit","Final"
"10.09.2021 17:45 - 10.09.2021 18:00","n/e","n/e","n/e","n/e","n/e","30","-1","Deficit","Final"
"10.09.2021 18:00 - 10.09.2021 18:15","n/e","n/e","n/e","n/e","n/e","54","10","Deficit","Final"
"10.09.2021 18:15 - 10.09.2021 18:30","n/e","n/e","n/e","n/e","n/e","25","-3","Deficit","Final"
"10.09.2021 18:30 - 10.09.2021 18:45","n/e","n/e","n/e","n/e","n/e","33","-1","Surplus","Final"
"10.09.2021 18:45 - 10.09.2021 19:00","n/e","n/e","n/e","n/e","n/e","56","-4","Surplus","Final"
"10.09.2021 19:00 - 10.09.2021 19:15","n/e","n/e","n/e","n/e","n/e","27","5","Surplus","Final"
"10.09.2021 19:15 - 10.09.2021 19:30","n/e","n/e","n/e","n/e","n/e","23","-4","Surplus","Final"
"10.09.2021 19:30 - 10.09.2021 19:45","n/e","n/e","n/e","n/e","n/e","28","-8","Deficit","Final"
"10.09.2021 19:45 - 10.09.2021 20:00","n/e","n/e","n/e","n/e","n/e","59","-3","Deficit","Final"
"10.09.2021 20:00 - 10.09.2021 20:15","n/e","n/e","n/e","n/e","n/e","29","4","Surplus","Final"
"10.09.2021 20:15 - 10.09.2021 20:30","n/e","n/e","n/e","n/e","n/e","43","3","Surplus","Final"
"10.09.2021 20:30 - 10.09.2021 20:45","n/e","n/e","n/e","n/e","n/e","29","2","Surplus","Final"
"10.09.2021 20:45 - 10.09.2021 21:00","n/e","n/e","n/e","n/e","n/e","8","3","Deficit","Final"
"10.09.2021 21:00 - 10.09.2021 21:15","n/e","n/e","n/e","n/e","n/e","19","-15","Deficit","Final"
"10.09.2021 21:15 - 10.09.2021 21:30","n/e","n/e","n/e","n/e","n/e","12","2","Surplus","Final"
"10.09.2021 21:30 - 10.09.2021 21:45","n/e","n/e","n/e","n/e","n/e","10","7","Deficit","Final"
"10.09.2021 21:45 - 10.09.2021 22:00","n/e","n/e","n/e","n/e","n/e","6","12","Surplus","Final"
"10.09.2021 22:00 - 10.09.2021 22:15","n/e","n/e","n/e","n/e","n/e","35","-7","Deficit","Final"
"10.09.2021 22:15 - 10.09.2021 22:30","n/e","n/e","n/e","n/e","n/e","7","2","Surplus","Final"
"10.09.2021 22:30 - 10.09.2021 22:45","n/e","n/e","n/e","n/e","n/e","17","1","Surplus","Final"
"10.09.2021 22:45 - 10.09.2021 23:00","n/e","n/e","n/e","n/e","n/e","31","3","Deficit","Final"
"10.09.2021 23:00 - 10.09.2021 23:15","n/e","n/e","n/e","n/e","n/e","23","-8","Deficit","Final"
"10.09.2021 23:15 - 10.09.2021 23:30","n/e","n/e","n/e","n/e","n/e","69","5","Deficit","Final"
"10.09.2021 23:30 - 10.09.2021 23:45","n/e","n/e","n/e","n/e","n/e","67","4","Deficit","Final"
"10.09.2021 23:45 - 11.09.2021 00:00","n/e","n/e","n/e","n/e","n/e","44","10","Deficit","Final"
"11.09.2021 00:00 - 11.09.2021 00:15","n/e","n/e","n/e","n/e","n/e","58","-12","Deficit","Final"
"11.09.2021 00:15 - 11.09.2021 00:30","n/e","n/e","n/e","n/e","n/e","42","2","Deficit","Final"
"11.09.2021 00:30 - 11.09.2021 00:45","n/e","n/e","n/e","n/e","n/e","10","2","Deficit","Final"
"11.09.2021 00:45 - 11.09.2021 01:00","n/e","n/e","n/e","n/e","n/e","15","2","Deficit","Final"
"11.09.2021 01:00 - 11.09.2021 01:15","n/e","n/e","n/e","n/e","n/e","26","-15","Deficit","Final"
"11.09.2021 01:15 - 11.09.2021 01:30","n/e","n/e","n/e","n/e","n/e","25","4","Surplus","Final"
"11.09.2021 01:30 - 11.09.2021 01:45","n/e","n/e","n/e","n/e","n/e","41","1","Surplus","Final"
"11.09.2021 01:45 - 11.09.2021 02:00","n/e","n/e","n/e","n/e","n/e","23","4","Surplus","Final"
"11.09.2021 02:00 - 11.09.2021 02:15","n/e","n/e","n/e","n/e","n/e","24","-14","Surplus","Final"
"11.09.2021 02:15 - 11.09.2021 02:30","n/e","n/e","n/e","n/e","n/e","46","1","Surplus","Final"
"11.09.2021 02:30 - 11.09.2021 02:45","n/e","n/e","n/e","n/e","n/e","83","-1","Surplus","Final"
"11.09.2021 02:45 - 11.09.2021 03:00","n/e","n/e","n/e","n/e","n/e","114","6","Surplus","Final"
"11.09.2021 03:00 - 11.09.2021 03:15","n/e","n/e","n/e","n/e","n/e","107","-5","Surplus","Final"
"11.09.2021 03:15 - 11.09.2021 03:30","n/e","n/e","n/e","n/e","n/e","141","3","Surplus","Final"
"11.09.2021 03:30 - 11.09.2021 03:45","n/e","n/e","n/e","n/e","n/e","157","5","Surplus","Final"
"11.09.2021 03:45 - 11.09.2021 04:00","n/e","n/e","n/e","n/e","n/e","115","-4","Surplus","Final"
"11.09.2021 04:00 - 11.09.2021 04:15","n/e","n/e","n/e","n/e","n/e","72","-10","Surplus","Final"
"11.09.2021 04:15 - 11.09.2021 04:30","n/e","n/e","n/e","n/e","n/e","29","2","Surplus","Final"
"11.09.2021 04:30 - 11.09.2021 04:45","n/e","n/e","n/e","n/e","n/e","24","2","Surplus","Final"
"11.09.2021 04:45 - 11.09.2021 05:00","n/e","n/e","n/e","n/e","n/e","72","1","Surplus","Final"
"11.09.2021 05:00 - 11.09.2021 05:15","n/e","n/e","n/e","n/e","n/e","44","-2","Surplus","Final"
"11.09.2021 05:15 - 11.09.2021 05:30","n/e","n/e","n/e","n/e","n/e","44","-1","Surplus","Final"
"11.09.2021 05:30 - 11.09.2021 05:45","n/e","n/e","n/e","n/e","n/e","106","-4","Surplus","Final"
"11.09.2021 05:45 - 11.09.2021 06:00","n/e","n/e","n/e","n/e","n/e","113","-5","Surplus","Final"
"11.09.2021 06:00 - 11.09.2021 06:15","n/e","n/e","n/e","n/e","n/e","82","8","Surplus","Final"
"11.09.2021 06:15 - 11.09.2021 06:30","n/e","n/e","n/e","n/e","n/e","29","-4","Surplus","Final"
"11.09.2021 06:30 - 11.09.2021 06:45","n/e","n/e","n/e","n/e","n/e","34","-3","Surplus","Final"
"11.09.2021 06:45 - 11.09.2021 07:00","n/e","n/e","n/e","n/e","n/e","6","3","Surplus","Final"
"11.09.2021 07:00 - 11.09.2021 07:15","n/e","n/e","n/e","n/e","n/e","1","2","Surplus","Final"
"11.09.2021 07:15 - 11.09.2021 07:30","n/e","n/e","n/e","n/e","n/e","24","2","Deficit","Final"
"11.09.2021 07:30 - 11.09.2021 07:45","n/e","n/e","n/e","n/e","n/e","13","-1","Surplus","Final"
"11.09.2021 07:45 - 11.09.2021 08:00","n/e","n/e","n/e","n/e","n/e","68","0","Surplus","Final"
"11.09.2021 08:00 - 11.09.2021 08:15","n/e","n/e","n/e","n/e","n/e","69","0","Surplus","Final"
"11.09.2021 08:15 - 11.09.2021 08:30","n/e","n/e","n/e","n/e","n/e","67","-2","Surplus","Final"
"11.09.2021 08:30 - 11.09.2021 08:45","n/e","n/e","n/e","n/e","n/e","28","-1","Surplus","Final"
"11.09.2021 08:45 - 11.09.2021 09:00","n/e","n/e","n/e","n/e","n/e","17","5","Surplus","Final"
"11.09.2021 09:00 - 11.09.2021 09:15","n/e","n/e","n/e","n/e","n/e","46","4","Surplus","Final"
"11.09.2021 09:15 - 11.09.2021 09:30","n/e","n/e","n/e","n/e","n/e","2","-2","Deficit","Final"
"11.09.2021 09:30 - 11.09.2021 09:45","n/e","n/e","n/e","n/e","n/e","24","2","Surplus","Final"
"11.09.2021 09:45 - 11.09.2021 10:00","n/e","n/e","n/e","n/e","n/e","34","9","Surplus","Final"
"11.09.2021 10:00 - 11.09.2021 10:15","n/e","n/e","n/e","n/e","n/e","16","-2","Deficit","Final"
"11.09.2021 10:15 - 11.09.2021 10:30","n/e","n/e","n/e","n/e","n/e","7","0","Surplus","Final"
"11.09.2021 10:30 - 11.09.2021 10:45","n/e","n/e","n/e","n/e","n/e","18","7","Deficit","Final"
"11.09.2021 10:45 - 11.09.2021 11:00","n/e","n/e","n/e","n/e","n/e","1","6","Surplus","Final"
"11.09.2021 11:00 - 11.09.2021 11:15","n/e","n/e","n/e","n/e","n/e","20","-3","Surplus","Final"
"11.09.2021 11:15 - 11.09.2021 11:30","n/e","n/e","n/e","n/e","n/e","116","5","Surplus","Final"
"11.09.2021 11:30 - 11.09.2021 11:45","n/e","n/e","n/e","n/e","n/e","218","2","Surplus","Final"
"11.09.2021 11:45 - 11.09.2021 12:00","n/e","n/e","n/e","n/e","n/e","247","-2","Surplus","Final"
"11.09.2021 12:00 - 11.09.2021 12:15","n/e","n/e","n/e","n/e","n/e","266","-5","Surplus","Final"
"11.09.2021 12:15 - 11.09.2021 12:30","n/e","n/e","n/e","n/e","n/e","247","0","Surplus","Final"
"11.09.2021 12:30 - 11.09.2021 12:45","n/e","n/e","n/e","n/e","n/e","174","-1","Surplus","Final"
"11.09.2021 12:45 - 11.09.2021 13:00","n/e","n/e","n/e","n/e","n/e","90","1","Surplus","Final"
"11.09.2021 13:00 - 11.09.2021 13:15","n/e","n/e","n/e","n/e","n/e","105","-3","Surplus","Final"
"11.09.2021 13:15 - 11.09.2021 13:30","n/e","n/e","n/e","n/e","n/e","78","3","Surplus","Final"
"11.09.2021 13:30 - 11.09.2021 13:45","n/e","n/e","n/e","n/e","n/e","90","-3","Surplus","Final"
"11.09.2021 13:45 - 11.09.2021 14:00","n/e","n/e","n/e","n/e","n/e","75","3","Surplus","Final"
"11.09.2021 14:00 - 11.09.2021 14:15","n/e","n/e","n/e","n/e","n/e","72","1","Surplus","Final"
"11.09.2021 14:15 - 11.09.2021 14:30","n/e","n/e","n/e","n/e","n/e","71","-1","Surplus","Final"
"11.09.2021 14:30 - 11.09.2021 14:45","n/e","n/e","n/e","n/e","n/e","60","-1","Surplus","Final"
"11.09.2021 14:45 - 11.09.2021 15:00","n/e","n/e","n/e","n/e","n/e","21","-1","Surplus","Final"
"11.09.2021 15:00 - 11.09.2021 15:15","n/e","n/e","n/e","n/e","n/e","51","-4","Surplus","Final"
"11.09.2021 15:15 - 11.09.2021 15:30","n/e","n/e","n/e","n/e","n/e","57","0","Surplus","Final"
"11.09.2021 15:30 - 11.09.2021 15:45","n/e","n/e","n/e","n/e","n/e","29","1","Surplus","Final"
"11.09.2021 15:45 - 11.09.2021 16:00","n/e","n/e","n/e","n/e","n/e","40","2","Surplus","Final"
"11.09.2021 16:00 - 11.09.2021 16:15","n/e","n/e","n/e","n/e","n/e","9","-2","Surplus","Final"
"11.09.2021 16:15 - 11.09.2021 16:30","n/e","n/e","n/e","n/e","n/e","88","0","Surplus","Final"
"11.09.2021 16:30 - 11.09.2021 16:45","n/e","n/e","n/e","n/e","n/e","47","-6","Surplus","Final"
"11.09.2021 16:45 - 11.09.2021 17:00","n/e","n/e","n/e","n/e","n/e","49","-1","Surplus","Final"
"11.09.2021 17:00 - 11.09.2021 17:15","n/e","n/e","n/e","n/e","n/e","12","12","Surplus","Final"
"11.09.2021 17:15 - 11.09.2021 17:30","n/e","n/e","n/e","n/e","n/e","37","2","Deficit","Final"
"11.09.2021 17:30 - 11.09.2021 17:45","n/e","n/e","n/e","n/e","n/e","15","-4","Deficit","Final"
"11.09.2021 17:45 - 11.09.2021 18:00","n/e","n/e","n/e","n/e","n/e","9","-4","Surplus","Final"
"11.09.2021 18:00 - 11.09.2021 18:15","n/e","n/e","n/e","n/e","n/e","16","16","Surplus","Final"
"11.09.2021 18:15 - 11.09.2021 18:30","n/e","n/e","n/e","n/e","n/e","10","-2","Deficit","Final"
"11.09.2021 18:30 - 11.09.2021 18:45","n/e","n/e","n/e","n/e","n/e","23","-1","Deficit","Final"
"11.09.2021 18:45 - 11.09.2021 19:00","n/e","n/e","n/e","n/e","n/e","30","1","Deficit","Final"
"11.09.2021 19:00 - 11.09.2021 19:15","n/e","n/e","n/e","n/e","n/e","65","9","Deficit","Final"
"11.09.2021 19:15 - 11.09.2021 19:30","n/e","n/e","n/e","n/e","n/e","78","-5","Deficit","Final"
"11.09.2021 19:30 - 11.09.2021 19:45","n/e","n/e","n/e","n/e","n/e","23","-4","Deficit","Final"
"11.09.2021 19:45 - 11.09.2021 20:00","n/e","n/e","n/e","n/e","n/e","10","3","Surplus","Final"
"11.09.2021 20:00 - 11.09.2021 20:15","n/e","n/e","n/e","n/e","n/e","41","4","Surplus","Final"
"11.09.2021 20:15 - 11.09.2021 20:30","n/e","n/e","n/e","n/e","n/e","75","2","Surplus","Final"
"11.09.2021 20:30 - 11.09.2021 20:45","n/e","n/e","n/e","n/e","n/e","84","6","Surplus","Final"
"11.09.2021 20:45 - 11.09.2021 21:00","n/e","n/e","n/e","n/e","n/e","84","6","Surplus","Final"
"11.09.2021 21:00 - 11.09.2021 21:15","n/e","n/e","n/e","n/e","n/e","53","-6","Surplus","Final"
"11.09.2021 21:15 - 11.09.2021 21:30","n/e","n/e","n/e","n/e","n/e","19","9","Surplus","Final"
"11.09.2021 21:30 - 11.09.2021 21:45","n/e","n/e","n/e","n/e","n/e","11","2","Deficit","Final"
"11.09.2021 21:45 - 11.09.2021 22:00","n/e","n/e","n/e","n/e","n/e","11","8","Deficit","Final"
"11.09.2021 22:00 - 11.09.2021 22:15","n/e","n/e","n/e","n/e","n/e","3","-5","Surplus","Final"
"11.09.2021 22:15 - 11.09.2021 22:30","n/e","n/e","n/e","n/e","n/e","17","4","Surplus","Final"
"11.09.2021 22:30 - 11.09.2021 22:45","n/e","n/e","n/e","n/e","n/e","10","2","Surplus","Final"
"11.09.2021 22:45 - 11.09.2021 23:00","n/e","n/e","n/e","n/e","n/e","39","-3","Surplus","Final"
"11.09.2021 23:00 - 11.09.2021 23:15","n/e","n/e","n/e","n/e","n/e","32","-11","Surplus","Final"
"11.09.2021 23:15 - 11.09.2021 23:30","n/e","n/e","n/e","n/e","n/e","5","8","Surplus","Final"
"11.09.2021 23:30 - 11.09.2021 23:45","n/e","n/e","n/e","n/e","n/e","1","2","Surplus","Final"
"11.09.2021 23:45 - 12.09.2021 00:00","n/e","n/e","n/e","n/e","n/e","0","14","Balanced","Final"
"12.09.2021 00:00 - 12.09.2021 00:15","n/e","n/e","n/e","n/e","n/e","89","-10","Deficit","Final"
"12.09.2021 00:15 - 12.09.2021 00:30","n/e","n/e","n/e","n/e","n/e","55","1","Deficit","Final"
"12.09.2021 00:30 - 12.09.2021 00:45","n/e","n/e","n/e","n/e","n/e","34","7","Deficit","Final"
"12.09.2021 00:45 - 12.09.2021 01:00","n/e","n/e","n/e","n/e","n/e","79","11","Deficit","Final"
"12.09.2021 01:00 - 12.09.2021 01:15","n/e","n/e","n/e","n/e","n/e","43","-9","Deficit","Final"
"12.09.2021 01:15 - 12.09.2021 01:30","n/e","n/e","n/e","n/e","n/e","60","4","Deficit","Final"
"12.09.2021 01:30 - 12.09.2021 01:45","n/e","n/e","n/e","n/e","n/e","7","-5","Deficit","Final"
"12.09.2021 01:45 - 12.09.2021 02:00","n/e","n/e","n/e","n/e","n/e","34","3","Surplus","Final"
"12.09.2021 02:00 - 12.09.2021 02:15","n/e","n/e","n/e","n/e","n/e","83","-6","Surplus","Final"
"12.09.2021 02:15 - 12.09.2021 02:30","n/e","n/e","n/e","n/e","n/e","71","4","Surplus","Final"
"12.09.2021 02:30 - 12.09.2021 02:45","n/e","n/e","n/e","n/e","n/e","102","2","Surplus","Final"
"12.09.2021 02:45 - 12.09.2021 03:00","n/e","n/e","n/e","n/e","n/e","73","3","Surplus","Final"
"12.09.2021 03:00 - 12.09.2021 03:15","n/e","n/e","n/e","n/e","n/e","3","0","Surplus","Final"
"12.09.2021 03:15 - 12.09.2021 03:30","n/e","n/e","n/e","n/e","n/e","20","5","Surplus","Final"
"12.09.2021 03:30 - 12.09.2021 03:45","n/e","n/e","n/e","n/e","n/e","9","-3","Surplus","Final"
"12.09.2021 03:45 - 12.09.2021 04:00","n/e","n/e","n/e","n/e","n/e","20","4","Deficit","Final"
"12.09.2021 04:00 - 12.09.2021 04:15","n/e","n/e","n/e","n/e","n/e","18","6","Deficit","Final"
"12.09.2021 04:15 - 12.09.2021 04:30","n/e","n/e","n/e","n/e","n/e","31","-4","Deficit","Final"
"12.09.2021 04:30 - 12.09.2021 04:45","n/e","n/e","n/e","n/e","n/e","18","-1","Surplus","Final"
"12.09.2021 04:45 - 12.09.2021 05:00","n/e","n/e","n/e","n/e","n/e","8","0","Surplus","Final"
"12.09.2021 05:00 - 12.09.2021 05:15","n/e","n/e","n/e","n/e","n/e","10","-1","Surplus","Final"
"12.09.2021 05:15 - 12.09.2021 05:30","n/e","n/e","n/e","n/e","n/e","14","-1","Surplus","Final"
"12.09.2021 05:30 - 12.09.2021 05:45","n/e","n/e","n/e","n/e","n/e","70","-3","Surplus","Final"
"12.09.2021 05:45 - 12.09.2021 06:00","n/e","n/e","n/e","n/e","n/e","39","3","Surplus","Final"
"12.09.2021 06:00 - 12.09.2021 06:15","n/e","n/e","n/e","n/e","n/e","27","0","Deficit","Final"
"12.09.2021 06:15 - 12.09.2021 06:30","n/e","n/e","n/e","n/e","n/e","48","-3","Deficit","Final"
"12.09.2021 06:30 - 12.09.2021 06:45","n/e","n/e","n/e","n/e","n/e","28","1","Deficit","Final"
"12.09.2021 06:45 - 12.09.2021 07:00","n/e","n/e","n/e","n/e","n/e","21","3","Deficit","Final"
"12.09.2021 07:00 - 12.09.2021 07:15","n/e","n/e","n/e","n/e","n/e","21","5","Deficit","Final"
"12.09.2021 07:15 - 12.09.2021 07:30","n/e","n/e","n/e","n/e","n/e","18","1","Deficit","Final"
"12.09.2021 07:30 - 12.09.2021 07:45","n/e","n/e","n/e","n/e","n/e","0","-2","Balanced","Final"
"12.09.2021 07:45 - 12.09.2021 08:00","n/e","n/e","n/e","n/e","n/e","0","-3","Balanced","Final"
"12.09.2021 08:00 - 12.09.2021 08:15","n/e","n/e","n/e","n/e","n/e","71","-1","Deficit","Final"
"12.09.2021 08:15 - 12.09.2021 08:30","n/e","n/e","n/e","n/e","n/e","19","3","Deficit","Final"
"12.09.2021 08:30 - 12.09.2021 08:45","n/e","n/e","n/e","n/e","n/e","70","2","Deficit","Final"
"12.09.2021 08:45 - 12.09.2021 09:00","n/e","n/e","n/e","n/e","n/e","104","-4","Deficit","Final"
"12.09.2021 09:00 - 12.09.2021 09:15","n/e","n/e","n/e","n/e","n/e","27","-8","Surplus","Final"
"12.09.2021 09:15 - 12.09.2021 09:30","n/e","n/e","n/e","n/e","n/e","58","6","Surplus","Final"
"12.09.2021 09:30 - 12.09.2021 09:45","n/e","n/e","n/e","n/e","n/e","107","2","Surplus","Final"
"12.09.2021 09:45 - 12.09.2021 10:00","n/e","n/e","n/e","n/e","n/e","163","2","Surplus","Final"
"12.09.2021 10:00 - 12.09.2021 10:15","n/e","n/e","n/e","n/e","n/e","232","-1","Surplus","Final"
"12.09.2021 10:15 - 12.09.2021 10:30","n/e","n/e","n/e","n/e","n/e","216","4","Surplus","Final"
"12.09.2021 10:30 - 12.09.2021 10:45","n/e","n/e","n/e","n/e","n/e","183","7","Surplus","Final"
"12.09.2021 10:45 - 12.09.2021 11:00","n/e","n/e","n/e","n/e","n/e","133","0","Surplus","Final"
"12.09.2021 11:00 - 12.09.2021 11:15","n/e","n/e","n/e","n/e","n/e","139","-8","Surplus","Final"
"12.09.2021 11:15 - 12.09.2021 11:30","n/e","n/e","n/e","n/e","n/e","132","4","Surplus","Final"
"12.09.2021 11:30 - 12.09.2021 11:45","n/e","n/e","n/e","n/e","n/e","144","0","Surplus","Final"
"12.09.2021 11:45 - 12.09.2021 12:00","n/e","n/e","n/e","n/e","n/e","226","-3","Surplus","Final"
"12.09.2021 12:00 - 12.09.2021 12:15","n/e","n/e","n/e","n/e","n/e","197","-9","Surplus","Final"
"12.09.2021 12:15 - 12.09.2021 12:30","n/e","n/e","n/e","n/e","n/e","86","5","Surplus","Final"
"12.09.2021 12:30 - 12.09.2021 12:45","n/e","n/e","n/e","n/e","n/e","18","1","Surplus","Final"
"12.09.2021 12:45 - 12.09.2021 13:00","n/e","n/e","n/e","n/e","n/e","49","6","Surplus","Final"
"12.09.2021 13:00 - 12.09.2021 13:15","n/e","n/e","n/e","n/e","n/e","50","0","Deficit","Final"
"12.09.2021 13:15 - 12.09.2021 13:30","n/e","n/e","n/e","n/e","n/e","40","8","Deficit","Final"
"12.09.2021 13:30 - 12.09.2021 13:45","n/e","n/e","n/e","n/e","n/e","30","6","Deficit","Final"
"12.09.2021 13:45 - 12.09.2021 14:00","n/e","n/e","n/e","n/e","n/e","13","8","Surplus","Final"
"12.09.2021 14:00 - 12.09.2021 14:15","n/e","n/e","n/e","n/e","n/e","2","-1","Deficit","Final"
"12.09.2021 14:15 - 12.09.2021 14:30","n/e","n/e","n/e","n/e","n/e","20","0","Surplus","Final"
"12.09.2021 14:30 - 12.09.2021 14:45","n/e","n/e","n/e","n/e","n/e","23","-2","Surplus","Final"
"12.09.2021 14:45 - 12.09.2021 15:00","n/e","n/e","n/e","n/e","n/e","56","3","Surplus","Final"
"12.09.2021 15:00 - 12.09.2021 15:15","n/e","n/e","n/e","n/e","n/e","4","-3","Surplus","Final"
"12.09.2021 15:15 - 12.09.2021 15:30","n/e","n/e","n/e","n/e","n/e","16","1","Deficit","Final"
"12.09.2021 15:30 - 12.09.2021 15:45","n/e","n/e","n/e","n/e","n/e","42","-7","Deficit","Final"
"12.09.2021 15:45 - 12.09.2021 16:00","n/e","n/e","n/e","n/e","n/e","30","-6","Surplus","Final"
"12.09.2021 16:00 - 12.09.2021 16:15","n/e","n/e","n/e","n/e","n/e","23","9","Deficit","Final"
"12.09.2021 16:15 - 12.09.2021 16:30","n/e","n/e","n/e","n/e","n/e","9","-1","Surplus","Final"
"12.09.2021 16:30 - 12.09.2021 16:45","n/e","n/e","n/e","n/e","n/e","13","-2","Deficit","Final"
"12.09.2021 16:45 - 12.09.2021 17:00","n/e","n/e","n/e","n/e","n/e","10","2","Deficit","Final"
"12.09.2021 17:00 - 12.09.2021 17:15","n/e","n/e","n/e","n/e","n/e","43","9","Surplus","Final"
"12.09.2021 17:15 - 12.09.2021 17:30","n/e","n/e","n/e","n/e","n/e","21","-2","Surplus","Final"
"12.09.2021 17:30 - 12.09.2021 17:45","n/e","n/e","n/e","n/e","n/e","13","-4","Surplus","Final"
"12.09.2021 17:45 - 12.09.2021 18:00","n/e","n/e","n/e","n/e","n/e","130","3","Surplus","Final"
"12.09.2021 18:00 - 12.09.2021 18:15","n/e","n/e","n/e","n/e","n/e","41","7","Surplus","Final"
"12.09.2021 18:15 - 12.09.2021 18:30","n/e","n/e","n/e","n/e","n/e","46","-3","Surplus","Final"
"12.09.2021 18:30 - 12.09.2021 18:45","n/e","n/e","n/e","n/e","n/e","24","-4","Deficit","Final"
"12.09.2021 18:45 - 12.09.2021 19:00","n/e","n/e","n/e","n/e","n/e","17","-9","Deficit","Final"
"12.09.2021 19:00 - 12.09.2021 19:15","n/e","n/e","n/e","n/e","n/e","69","7","Deficit","Final"
"12.09.2021 19:15 - 12.09.2021 19:30","n/e","n/e","n/e","n/e","n/e","39","-4","Surplus","Final"
"12.09.2021 19:30 - 12.09.2021 19:45","n/e","n/e","n/e","n/e","n/e","201","-2","Surplus","Final"
"12.09.2021 19:45 - 12.09.2021 20:00","n/e","n/e","n/e","n/e","n/e","192","-3","Surplus","Final"
"12.09.2021 20:00 - 12.09.2021 20:15","n/e","n/e","n/e","n/e","n/e","124","1","Surplus","Final"
"12.09.2021 20:15 - 12.09.2021 20:30","n/e","n/e","n/e","n/e","n/e","117","2","Surplus","Final"
"12.09.2021 20:30 - 12.09.2021 20:45","n/e","n/e","n/e","n/e","n/e","118","3","Surplus","Final"
"12.09.2021 20:45 - 12.09.2021 21:00","n/e","n/e","n/e","n/e","n/e","138","4","Surplus","Final"
"12.09.2021 21:00 - 12.09.2021 21:15","n/e","n/e","n/e","n/e","n/e","90","-13","Surplus","Final"
"12.09.2021 21:15 - 12.09.2021 21:30","n/e","n/e","n/e","n/e","n/e","147","7","Surplus","Final"
"12.09.2021 21:30 - 12.09.2021 21:45","n/e","n/e","n/e","n/e","n/e","195","3","Surplus","Final"
"12.09.2021 21:45 - 12.09.2021 22:00","n/e","n/e","n/e","n/e","n/e","150","10","Surplus","Final"
"12.09.2021 22:00 - 12.09.2021 22:15","n/e","n/e","n/e","n/e","n/e","96","-7","Surplus","Final"
"12.09.2021 22:15 - 12.09.2021 22:30","n/e","n/e","n/e","n/e","n/e","125","0","Surplus","Final"
"12.09.2021 22:30 - 12.09.2021 22:45","n/e","n/e","n/e","n/e","n/e","121","3","Surplus","Final"
"12.09.2021 22:45 - 12.09.2021 23:00","n/e","n/e","n/e","n/e","n/e","125","9","Surplus","Final"
"12.09.2021 23:00 - 12.09.2021 23:15","n/e","n/e","n/e","n/e","n/e","142","-11","Surplus","Final"
"12.09.2021 23:15 - 12.09.2021 23:30","n/e","n/e","n/e","n/e","n/e","152","10","Surplus","Final"
"12.09.2021 23:30 - 12.09.2021 23:45","n/e","n/e","n/e","n/e","n/e","127","5","Surplus","Final"
"12.09.2021 23:45 - 13.09.2021 00:00","n/e","n/e","n/e","n/e","n/e","142","25","Surplus","Final"
"13.09.2021 00:00 - 13.09.2021 00:15","n/e","n/e","n/e","n/e","n/e","75","-8","Surplus","Final"
"13.09.2021 00:15 - 13.09.2021 00:30","n/e","n/e","n/e","n/e","n/e","50","8","Surplus","Final"
"13.09.2021 00:30 - 13.09.2021 00:45","n/e","n/e","n/e","n/e","n/e","101","10","Surplus","Final"
"13.09.2021 00:45 - 13.09.2021 01:00","n/e","n/e","n/e","n/e","n/e","175","19","Surplus","Final"
"13.09.2021 01:00 - 13.09.2021 01:15","n/e","n/e","n/e","n/e","n/e","164","-7","Surplus","Final"
