"Imbalance settlement period CET/CEST","Generation / + Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Generation / - Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Price for consumption [Currency/MWh] - SCA|DE(TenneT GER)","Currency","Status","Total Imbalance [MWh] - SCA|DE(TenneT GER)","Difference","Situation","Status"
"14.11.2020 00:15 - 14.11.2020 00:30","n/e","n/e","n/e","n/e","n/e","102","3","Surplus","Final"
"14.11.2020 00:30 - 14.11.2020 00:45","n/e","n/e","n/e","n/e","n/e","46","-4","Surplus","Final"
"14.11.2020 00:45 - 14.11.2020 01:00","n/e","n/e","n/e","n/e","n/e","29","3","Surplus","Final"
"14.11.2020 01:00 - 14.11.2020 01:15","n/e","n/e","n/e","n/e","n/e","11","-3","Deficit","Final"
"14.11.2020 01:15 - 14.11.2020 01:30","n/e","n/e","n/e","n/e","n/e","33","2","Deficit","Final"
"14.11.2020 01:30 - 14.11.2020 01:45","n/e","n/e","n/e","n/e","n/e","48","1","Deficit","Final"
"14.11.2020 01:45 - 14.11.2020 02:00","n/e","n/e","n/e","n/e","n/e","84","5","Deficit","Final"
"14.11.2020 02:00 - 14.11.2020 02:15","n/e","n/e","n/e","n/e","n/e","96","-4","Deficit","Final"
"14.11.2020 02:15 - 14.11.2020 02:30","n/e","n/e","n/e","n/e","n/e","122","2","Deficit","Final"
"14.11.2020 02:30 - 14.11.2020 02:45","n/e","n/e","n/e","n/e","n/e","140","2","Deficit","Final"
"14.11.2020 02:45 - 14.11.2020 03:00","n/e","n/e","n/e","n/e","n/e","122","5","Deficit","Final"
"14.11.2020 03:00 - 14.11.2020 03:15","n/e","n/e","n/e","n/e","n/e","90","-1","Deficit","Final"
"14.11.2020 03:15 - 14.11.2020 03:30","n/e","n/e","n/e","n/e","n/e","81","-1","Deficit","Final"
"14.11.2020 03:30 - 14.11.2020 03:45","n/e","n/e","n/e","n/e","n/e","107","0","Deficit","Final"
"14.11.2020 03:45 - 14.11.2020 04:00","n/e","n/e","n/e","n/e","n/e","53","1","Deficit","Final"
"14.11.2020 04:00 - 14.11.2020 04:15","n/e","n/e","n/e","n/e","n/e","49","-1","Deficit","Final"
"14.11.2020 04:15 - 14.11.2020 04:30","n/e","n/e","n/e","n/e","n/e","31","-1","Deficit","Final"
"14.11.2020 04:30 - 14.11.2020 04:45","n/e","n/e","n/e","n/e","n/e","21","2","Deficit","Final"
"14.11.2020 04:45 - 14.11.2020 05:00","n/e","n/e","n/e","n/e","n/e","1","4","Surplus","Final"
"14.11.2020 05:00 - 14.11.2020 05:15","n/e","n/e","n/e","n/e","n/e","3","0","Deficit","Final"
"14.11.2020 05:15 - 14.11.2020 05:30","n/e","n/e","n/e","n/e","n/e","58","4","Deficit","Final"
"14.11.2020 05:30 - 14.11.2020 05:45","n/e","n/e","n/e","n/e","n/e","85","2","Deficit","Final"
"14.11.2020 05:45 - 14.11.2020 06:00","n/e","n/e","n/e","n/e","n/e","138","-1","Deficit","Final"
"14.11.2020 06:00 - 14.11.2020 06:15","n/e","n/e","n/e","n/e","n/e","133","0","Deficit","Final"
"14.11.2020 06:15 - 14.11.2020 06:30","n/e","n/e","n/e","n/e","n/e","90","1","Deficit","Final"
"14.11.2020 06:30 - 14.11.2020 06:45","n/e","n/e","n/e","n/e","n/e","85","0","Deficit","Final"
"14.11.2020 06:45 - 14.11.2020 07:00","n/e","n/e","n/e","n/e","n/e","73","-4","Deficit","Final"
"14.11.2020 07:00 - 14.11.2020 07:15","n/e","n/e","n/e","n/e","n/e","31","-1","Deficit","Final"
"14.11.2020 07:15 - 14.11.2020 07:30","n/e","n/e","n/e","n/e","n/e","16","2","Deficit","Final"
"14.11.2020 07:30 - 14.11.2020 07:45","n/e","n/e","n/e","n/e","n/e","11","-1","Surplus","Final"
"14.11.2020 07:45 - 14.11.2020 08:00","n/e","n/e","n/e","n/e","n/e","52","0","Surplus","Final"
"14.11.2020 08:00 - 14.11.2020 08:15","n/e","n/e","n/e","n/e","n/e","19","4","Deficit","Final"
"14.11.2020 08:15 - 14.11.2020 08:30","n/e","n/e","n/e","n/e","n/e","83","-2","Surplus","Final"
"14.11.2020 08:30 - 14.11.2020 08:45","n/e","n/e","n/e","n/e","n/e","127","-2","Surplus","Final"
"14.11.2020 08:45 - 14.11.2020 09:00","n/e","n/e","n/e","n/e","n/e","104","-1","Surplus","Final"
"14.11.2020 09:00 - 14.11.2020 09:15","n/e","n/e","n/e","n/e","n/e","38","-1","Surplus","Final"
"14.11.2020 09:15 - 14.11.2020 09:30","n/e","n/e","n/e","n/e","n/e","5","-1","Surplus","Final"
"14.11.2020 09:30 - 14.11.2020 09:45","n/e","n/e","n/e","n/e","n/e","0","-3","Balanced","Final"
"14.11.2020 09:45 - 14.11.2020 10:00","n/e","n/e","n/e","n/e","n/e","14","0","Deficit","Final"
"14.11.2020 10:00 - 14.11.2020 10:15","n/e","n/e","n/e","n/e","n/e","78","-6","Deficit","Final"
"14.11.2020 10:15 - 14.11.2020 10:30","n/e","n/e","n/e","n/e","n/e","37","1","Deficit","Final"
"14.11.2020 10:30 - 14.11.2020 10:45","n/e","n/e","n/e","n/e","n/e","47","-4","Deficit","Final"
"14.11.2020 10:45 - 14.11.2020 11:00","n/e","n/e","n/e","n/e","n/e","22","1","Deficit","Final"
"14.11.2020 11:00 - 14.11.2020 11:15","n/e","n/e","n/e","n/e","n/e","168","-3","Deficit","Final"
"14.11.2020 11:15 - 14.11.2020 11:30","n/e","n/e","n/e","n/e","n/e","183","2","Deficit","Final"
"14.11.2020 11:30 - 14.11.2020 11:45","n/e","n/e","n/e","n/e","n/e","145","7","Deficit","Final"
"14.11.2020 11:45 - 14.11.2020 12:00","n/e","n/e","n/e","n/e","n/e","82","3","Deficit","Final"
"14.11.2020 12:00 - 14.11.2020 12:15","n/e","n/e","n/e","n/e","n/e","104","-4","Deficit","Final"
"14.11.2020 12:15 - 14.11.2020 12:30","n/e","n/e","n/e","n/e","n/e","84","1","Deficit","Final"
"14.11.2020 12:30 - 14.11.2020 12:45","n/e","n/e","n/e","n/e","n/e","91","-2","Deficit","Final"
"14.11.2020 12:45 - 14.11.2020 13:00","n/e","n/e","n/e","n/e","n/e","84","1","Deficit","Final"
"14.11.2020 13:00 - 14.11.2020 13:15","n/e","n/e","n/e","n/e","n/e","134","1","Deficit","Final"
"14.11.2020 13:15 - 14.11.2020 13:30","n/e","n/e","n/e","n/e","n/e","203","0","Deficit","Final"
"14.11.2020 13:30 - 14.11.2020 13:45","n/e","n/e","n/e","n/e","n/e","191","1","Deficit","Final"
"14.11.2020 13:45 - 14.11.2020 14:00","n/e","n/e","n/e","n/e","n/e","165","1","Deficit","Final"
"14.11.2020 14:00 - 14.11.2020 14:15","n/e","n/e","n/e","n/e","n/e","81","-3","Deficit","Final"
"14.11.2020 14:15 - 14.11.2020 14:30","n/e","n/e","n/e","n/e","n/e","22","2","Deficit","Final"
"14.11.2020 14:30 - 14.11.2020 14:45","n/e","n/e","n/e","n/e","n/e","1","-2","Deficit","Final"
"14.11.2020 14:45 - 14.11.2020 15:00","n/e","n/e","n/e","n/e","n/e","17","-1","Deficit","Final"
"14.11.2020 15:00 - 14.11.2020 15:15","n/e","n/e","n/e","n/e","n/e","26","2","Surplus","Final"
"14.11.2020 15:15 - 14.11.2020 15:30","n/e","n/e","n/e","n/e","n/e","75","-1","Surplus","Final"
"14.11.2020 15:30 - 14.11.2020 15:45","n/e","n/e","n/e","n/e","n/e","43","-4","Surplus","Final"
"14.11.2020 15:45 - 14.11.2020 16:00","n/e","n/e","n/e","n/e","n/e","38","-5","Surplus","Final"
"14.11.2020 16:00 - 14.11.2020 16:15","n/e","n/e","n/e","n/e","n/e","73","5","Surplus","Final"
"14.11.2020 16:15 - 14.11.2020 16:30","n/e","n/e","n/e","n/e","n/e","65","-5","Surplus","Final"
"14.11.2020 16:30 - 14.11.2020 16:45","n/e","n/e","n/e","n/e","n/e","54","-4","Surplus","Final"
"14.11.2020 16:45 - 14.11.2020 17:00","n/e","n/e","n/e","n/e","n/e","7","-4","Surplus","Final"
"14.11.2020 17:00 - 14.11.2020 17:15","n/e","n/e","n/e","n/e","n/e","2","12","Surplus","Final"
"14.11.2020 17:15 - 14.11.2020 17:30","n/e","n/e","n/e","n/e","n/e","73","0","Surplus","Final"
"14.11.2020 17:30 - 14.11.2020 17:45","n/e","n/e","n/e","n/e","n/e","129","1","Surplus","Final"
"14.11.2020 17:45 - 14.11.2020 18:00","n/e","n/e","n/e","n/e","n/e","142","2","Surplus","Final"
"14.11.2020 18:00 - 14.11.2020 18:15","n/e","n/e","n/e","n/e","n/e","53","1","Surplus","Final"
"14.11.2020 18:15 - 14.11.2020 18:30","n/e","n/e","n/e","n/e","n/e","44","-1","Surplus","Final"
"14.11.2020 18:30 - 14.11.2020 18:45","n/e","n/e","n/e","n/e","n/e","133","0","Surplus","Final"
"14.11.2020 18:45 - 14.11.2020 19:00","n/e","n/e","n/e","n/e","n/e","186","3","Surplus","Final"
"14.11.2020 19:00 - 14.11.2020 19:15","n/e","n/e","n/e","n/e","n/e","91","-2","Surplus","Final"
"14.11.2020 19:15 - 14.11.2020 19:30","n/e","n/e","n/e","n/e","n/e","95","0","Surplus","Final"
"14.11.2020 19:30 - 14.11.2020 19:45","n/e","n/e","n/e","n/e","n/e","89","3","Surplus","Final"
"14.11.2020 19:45 - 14.11.2020 20:00","n/e","n/e","n/e","n/e","n/e","48","8","Surplus","Final"
"14.11.2020 20:00 - 14.11.2020 20:15","n/e","n/e","n/e","n/e","n/e","22","-7","Deficit","Final"
"14.11.2020 20:15 - 14.11.2020 20:30","n/e","n/e","n/e","n/e","n/e","32","2","Deficit","Final"
"14.11.2020 20:30 - 14.11.2020 20:45","n/e","n/e","n/e","n/e","n/e","16","2","Deficit","Final"
"14.11.2020 20:45 - 14.11.2020 21:00","n/e","n/e","n/e","n/e","n/e","42","1","Surplus","Final"
"14.11.2020 21:00 - 14.11.2020 21:15","n/e","n/e","n/e","n/e","n/e","38","-6","Surplus","Final"
"14.11.2020 21:15 - 14.11.2020 21:30","n/e","n/e","n/e","n/e","n/e","19","4","Surplus","Final"
"14.11.2020 21:30 - 14.11.2020 21:45","n/e","n/e","n/e","n/e","n/e","3","2","Deficit","Final"
"14.11.2020 21:45 - 14.11.2020 22:00","n/e","n/e","n/e","n/e","n/e","17","6","Deficit","Final"
"14.11.2020 22:00 - 14.11.2020 22:15","n/e","n/e","n/e","n/e","n/e","112","-4","Deficit","Final"
"14.11.2020 22:15 - 14.11.2020 22:30","n/e","n/e","n/e","n/e","n/e","37","2","Deficit","Final"
"14.11.2020 22:30 - 14.11.2020 22:45","n/e","n/e","n/e","n/e","n/e","29","0","Deficit","Final"
"14.11.2020 22:45 - 14.11.2020 23:00","n/e","n/e","n/e","n/e","n/e","24","1","Deficit","Final"
"14.11.2020 23:00 - 14.11.2020 23:15","n/e","n/e","n/e","n/e","n/e","16","-8","Surplus","Final"
"14.11.2020 23:15 - 14.11.2020 23:30","n/e","n/e","n/e","n/e","n/e","11","0","Surplus","Final"
"14.11.2020 23:30 - 14.11.2020 23:45","n/e","n/e","n/e","n/e","n/e","7","-5","Surplus","Final"
"14.11.2020 23:45 - 15.11.2020 00:00","n/e","n/e","n/e","n/e","n/e","23","0","Surplus","Final"
"15.11.2020 00:00 - 15.11.2020 00:15","n/e","n/e","n/e","n/e","n/e","106","-4","Surplus","Final"
"15.11.2020 00:15 - 15.11.2020 00:30","n/e","n/e","n/e","n/e","n/e","42","0","Deficit","Final"
"15.11.2020 00:30 - 15.11.2020 00:45","n/e","n/e","n/e","n/e","n/e","58","6","Deficit","Final"
"15.11.2020 00:45 - 15.11.2020 01:00","n/e","n/e","n/e","n/e","n/e","80","14","Deficit","Final"
"15.11.2020 01:00 - 15.11.2020 01:15","n/e","n/e","n/e","n/e","n/e","94","8","Deficit","Final"
"15.11.2020 01:15 - 15.11.2020 01:30","n/e","n/e","n/e","n/e","n/e","112","-2","Deficit","Final"
"15.11.2020 01:30 - 15.11.2020 01:45","n/e","n/e","n/e","n/e","n/e","72","2","Deficit","Final"
"15.11.2020 01:45 - 15.11.2020 02:00","n/e","n/e","n/e","n/e","n/e","68","3","Deficit","Final"
"15.11.2020 02:00 - 15.11.2020 02:15","n/e","n/e","n/e","n/e","n/e","58","-8","Deficit","Final"
"15.11.2020 02:15 - 15.11.2020 02:30","n/e","n/e","n/e","n/e","n/e","31","4","Deficit","Final"
"15.11.2020 02:30 - 15.11.2020 02:45","n/e","n/e","n/e","n/e","n/e","17","2","Deficit","Final"
"15.11.2020 02:45 - 15.11.2020 03:00","n/e","n/e","n/e","n/e","n/e","31","4","Deficit","Final"
"15.11.2020 03:00 - 15.11.2020 03:15","n/e","n/e","n/e","n/e","n/e","3","-1","Surplus","Final"
"15.11.2020 03:15 - 15.11.2020 03:30","n/e","n/e","n/e","n/e","n/e","44","4","Deficit","Final"
"15.11.2020 03:30 - 15.11.2020 03:45","n/e","n/e","n/e","n/e","n/e","7","0","Deficit","Final"
"15.11.2020 03:45 - 15.11.2020 04:00","n/e","n/e","n/e","n/e","n/e","19","4","Surplus","Final"
"15.11.2020 04:00 - 15.11.2020 04:15","n/e","n/e","n/e","n/e","n/e","44","-4","Surplus","Final"
"15.11.2020 04:15 - 15.11.2020 04:30","n/e","n/e","n/e","n/e","n/e","23","2","Surplus","Final"
"15.11.2020 04:30 - 15.11.2020 04:45","n/e","n/e","n/e","n/e","n/e","1","0","Surplus","Final"
"15.11.2020 04:45 - 15.11.2020 05:00","n/e","n/e","n/e","n/e","n/e","17","-1","Surplus","Final"
"15.11.2020 05:00 - 15.11.2020 05:15","n/e","n/e","n/e","n/e","n/e","12","-1","Deficit","Final"
"15.11.2020 05:15 - 15.11.2020 05:30","n/e","n/e","n/e","n/e","n/e","21","-1","Surplus","Final"
"15.11.2020 05:30 - 15.11.2020 05:45","n/e","n/e","n/e","n/e","n/e","16","0","Deficit","Final"
"15.11.2020 05:45 - 15.11.2020 06:00","n/e","n/e","n/e","n/e","n/e","3","3","Surplus","Final"
"15.11.2020 06:00 - 15.11.2020 06:15","n/e","n/e","n/e","n/e","n/e","25","-4","Deficit","Final"
"15.11.2020 06:15 - 15.11.2020 06:30","n/e","n/e","n/e","n/e","n/e","4","0","Deficit","Final"
"15.11.2020 06:30 - 15.11.2020 06:45","n/e","n/e","n/e","n/e","n/e","69","-2","Deficit","Final"
"15.11.2020 06:45 - 15.11.2020 07:00","n/e","n/e","n/e","n/e","n/e","25","1","Deficit","Final"
"15.11.2020 07:00 - 15.11.2020 07:15","n/e","n/e","n/e","n/e","n/e","2","2","Surplus","Final"
"15.11.2020 07:15 - 15.11.2020 07:30","n/e","n/e","n/e","n/e","n/e","4","0","Deficit","Final"
"15.11.2020 07:30 - 15.11.2020 07:45","n/e","n/e","n/e","n/e","n/e","3","-7","Surplus","Final"
"15.11.2020 07:45 - 15.11.2020 08:00","n/e","n/e","n/e","n/e","n/e","31","-4","Surplus","Final"
"15.11.2020 08:00 - 15.11.2020 08:15","n/e","n/e","n/e","n/e","n/e","117","-7","Surplus","Final"
"15.11.2020 08:15 - 15.11.2020 08:30","n/e","n/e","n/e","n/e","n/e","79","-2","Surplus","Final"
"15.11.2020 08:30 - 15.11.2020 08:45","n/e","n/e","n/e","n/e","n/e","44","-2","Surplus","Final"
"15.11.2020 08:45 - 15.11.2020 09:00","n/e","n/e","n/e","n/e","n/e","48","-3","Surplus","Final"
"15.11.2020 09:00 - 15.11.2020 09:15","n/e","n/e","n/e","n/e","n/e","48","1","Deficit","Final"
"15.11.2020 09:15 - 15.11.2020 09:30","n/e","n/e","n/e","n/e","n/e","32","-3","Deficit","Final"
"15.11.2020 09:30 - 15.11.2020 09:45","n/e","n/e","n/e","n/e","n/e","17","0","Deficit","Final"
"15.11.2020 09:45 - 15.11.2020 10:00","n/e","n/e","n/e","n/e","n/e","5","-5","Surplus","Final"
"15.11.2020 10:00 - 15.11.2020 10:15","n/e","n/e","n/e","n/e","n/e","31","-6","Surplus","Final"
"15.11.2020 10:15 - 15.11.2020 10:30","n/e","n/e","n/e","n/e","n/e","58","-5","Surplus","Final"
"15.11.2020 10:30 - 15.11.2020 10:45","n/e","n/e","n/e","n/e","n/e","46","-4","Surplus","Final"
"15.11.2020 10:45 - 15.11.2020 11:00","n/e","n/e","n/e","n/e","n/e","63","-7","Surplus","Final"
"15.11.2020 11:00 - 15.11.2020 11:15","n/e","n/e","n/e","n/e","n/e","3","-4","Deficit","Final"
"15.11.2020 11:15 - 15.11.2020 11:30","n/e","n/e","n/e","n/e","n/e","25","-4","Surplus","Final"
"15.11.2020 11:30 - 15.11.2020 11:45","n/e","n/e","n/e","n/e","n/e","31","-10","Surplus","Final"
"15.11.2020 11:45 - 15.11.2020 12:00","n/e","n/e","n/e","n/e","n/e","3","-7","Deficit","Final"
"15.11.2020 12:00 - 15.11.2020 12:15","n/e","n/e","n/e","n/e","n/e","36","-13","Deficit","Final"
"15.11.2020 12:15 - 15.11.2020 12:30","n/e","n/e","n/e","n/e","n/e","22","0","Deficit","Final"
"15.11.2020 12:30 - 15.11.2020 12:45","n/e","n/e","n/e","n/e","n/e","60","-10","Deficit","Final"
"15.11.2020 12:45 - 15.11.2020 13:00","n/e","n/e","n/e","n/e","n/e","16","1","Deficit","Final"
"15.11.2020 13:00 - 15.11.2020 13:15","n/e","n/e","n/e","n/e","n/e","46","-4","Surplus","Final"
"15.11.2020 13:15 - 15.11.2020 13:30","n/e","n/e","n/e","n/e","n/e","17","-2","Deficit","Final"
"15.11.2020 13:30 - 15.11.2020 13:45","n/e","n/e","n/e","n/e","n/e","12","0","Deficit","Final"
"15.11.2020 13:45 - 15.11.2020 14:00","n/e","n/e","n/e","n/e","n/e","36","-2","Deficit","Final"
"15.11.2020 14:00 - 15.11.2020 14:15","n/e","n/e","n/e","n/e","n/e","18","-4","Surplus","Final"
"15.11.2020 14:15 - 15.11.2020 14:30","n/e","n/e","n/e","n/e","n/e","42","-3","Surplus","Final"
"15.11.2020 14:30 - 15.11.2020 14:45","n/e","n/e","n/e","n/e","n/e","64","-5","Surplus","Final"
"15.11.2020 14:45 - 15.11.2020 15:00","n/e","n/e","n/e","n/e","n/e","65","-2","Surplus","Final"
"15.11.2020 15:00 - 15.11.2020 15:15","n/e","n/e","n/e","n/e","n/e","76","-1","Surplus","Final"
"15.11.2020 15:15 - 15.11.2020 15:30","n/e","n/e","n/e","n/e","n/e","105","-5","Surplus","Final"
"15.11.2020 15:30 - 15.11.2020 15:45","n/e","n/e","n/e","n/e","n/e","120","-4","Surplus","Final"
"15.11.2020 15:45 - 15.11.2020 16:00","n/e","n/e","n/e","n/e","n/e","118","-6","Surplus","Final"
"15.11.2020 16:00 - 15.11.2020 16:15","n/e","n/e","n/e","n/e","n/e","115","-1","Surplus","Final"
"15.11.2020 16:15 - 15.11.2020 16:30","n/e","n/e","n/e","n/e","n/e","82","-7","Surplus","Final"
"15.11.2020 16:30 - 15.11.2020 16:45","n/e","n/e","n/e","n/e","n/e","21","-10","Surplus","Final"
"15.11.2020 16:45 - 15.11.2020 17:00","n/e","n/e","n/e","n/e","n/e","85","-10","Deficit","Final"
"15.11.2020 17:00 - 15.11.2020 17:15","n/e","n/e","n/e","n/e","n/e","116","-1","Deficit","Final"
"15.11.2020 17:15 - 15.11.2020 17:30","n/e","n/e","n/e","n/e","n/e","127","-5","Deficit","Final"
"15.11.2020 17:30 - 15.11.2020 17:45","n/e","n/e","n/e","n/e","n/e","131","-4","Deficit","Final"
"15.11.2020 17:45 - 15.11.2020 18:00","n/e","n/e","n/e","n/e","n/e","61","-3","Deficit","Final"
"15.11.2020 18:00 - 15.11.2020 18:15","n/e","n/e","n/e","n/e","n/e","91","-1","Deficit","Final"
"15.11.2020 18:15 - 15.11.2020 18:30","n/e","n/e","n/e","n/e","n/e","50","-5","Deficit","Final"
"15.11.2020 18:30 - 15.11.2020 18:45","n/e","n/e","n/e","n/e","n/e","108","-5","Deficit","Final"
"15.11.2020 18:45 - 15.11.2020 19:00","n/e","n/e","n/e","n/e","n/e","219","-3","Deficit","Final"
"15.11.2020 19:00 - 15.11.2020 19:15","n/e","n/e","n/e","n/e","n/e","118","-3","Deficit","Final"
"15.11.2020 19:15 - 15.11.2020 19:30","n/e","n/e","n/e","n/e","n/e","100","1","Deficit","Final"
"15.11.2020 19:30 - 15.11.2020 19:45","n/e","n/e","n/e","n/e","n/e","96","1","Deficit","Final"
"15.11.2020 19:45 - 15.11.2020 20:00","n/e","n/e","n/e","n/e","n/e","102","-2","Deficit","Final"
"15.11.2020 20:00 - 15.11.2020 20:15","n/e","n/e","n/e","n/e","n/e","58","-9","Deficit","Final"
"15.11.2020 20:15 - 15.11.2020 20:30","n/e","n/e","n/e","n/e","n/e","9","-3","Deficit","Final"
"15.11.2020 20:30 - 15.11.2020 20:45","n/e","n/e","n/e","n/e","n/e","23","0","Deficit","Final"
"15.11.2020 20:45 - 15.11.2020 21:00","n/e","n/e","n/e","n/e","n/e","57","2","Deficit","Final"
"15.11.2020 21:00 - 15.11.2020 21:15","n/e","n/e","n/e","n/e","n/e","19","-10","Deficit","Final"
"15.11.2020 21:15 - 15.11.2020 21:30","n/e","n/e","n/e","n/e","n/e","155","-4","Surplus","Final"
"15.11.2020 21:30 - 15.11.2020 21:45","n/e","n/e","n/e","n/e","n/e","47","2","Surplus","Final"
"15.11.2020 21:45 - 15.11.2020 22:00","n/e","n/e","n/e","n/e","n/e","159","4","Deficit","Final"
"15.11.2020 22:00 - 15.11.2020 22:15","n/e","n/e","n/e","n/e","n/e","300","-3","Deficit","Final"
"15.11.2020 22:15 - 15.11.2020 22:30","n/e","n/e","n/e","n/e","n/e","320","2","Deficit","Final"
"15.11.2020 22:30 - 15.11.2020 22:45","n/e","n/e","n/e","n/e","n/e","315","-2","Deficit","Final"
"15.11.2020 22:45 - 15.11.2020 23:00","n/e","n/e","n/e","n/e","n/e","295","1","Deficit","Final"
"15.11.2020 23:00 - 15.11.2020 23:15","n/e","n/e","n/e","n/e","n/e","305","-6","Deficit","Final"
"15.11.2020 23:15 - 15.11.2020 23:30","n/e","n/e","n/e","n/e","n/e","178","4","Deficit","Final"
"15.11.2020 23:30 - 15.11.2020 23:45","n/e","n/e","n/e","n/e","n/e","10","5","Deficit","Final"
"15.11.2020 23:45 - 16.11.2020 00:00","n/e","n/e","n/e","n/e","n/e","31","9","Surplus","Final"
"16.11.2020 00:00 - 16.11.2020 00:15","n/e","n/e","n/e","n/e","n/e","120","-6","Surplus","Final"
"16.11.2020 00:15 - 16.11.2020 00:30","n/e","n/e","n/e","n/e","n/e","149","2","Surplus","Final"
"16.11.2020 00:30 - 16.11.2020 00:45","n/e","n/e","n/e","n/e","n/e","116","7","Surplus","Final"
"16.11.2020 00:45 - 16.11.2020 01:00","n/e","n/e","n/e","n/e","n/e","75","2","Surplus","Final"
"16.11.2020 01:00 - 16.11.2020 01:15","n/e","n/e","n/e","n/e","n/e","27","-4","Deficit","Final"
"16.11.2020 01:15 - 16.11.2020 01:30","n/e","n/e","n/e","n/e","n/e","30","2","Surplus","Final"
"16.11.2020 01:30 - 16.11.2020 01:45","n/e","n/e","n/e","n/e","n/e","134","3","Surplus","Final"
"16.11.2020 01:45 - 16.11.2020 02:00","n/e","n/e","n/e","n/e","n/e","176","4","Surplus","Final"
"16.11.2020 02:00 - 16.11.2020 02:15","n/e","n/e","n/e","n/e","n/e","253","-12","Surplus","Final"
"16.11.2020 02:15 - 16.11.2020 02:30","n/e","n/e","n/e","n/e","n/e","285","2","Surplus","Final"
"16.11.2020 02:30 - 16.11.2020 02:45","n/e","n/e","n/e","n/e","n/e","288","3","Surplus","Final"
"16.11.2020 02:45 - 16.11.2020 03:00","n/e","n/e","n/e","n/e","n/e","235","6","Surplus","Final"
"16.11.2020 03:00 - 16.11.2020 03:15","n/e","n/e","n/e","n/e","n/e","42","-1","Surplus","Final"
"16.11.2020 03:15 - 16.11.2020 03:30","n/e","n/e","n/e","n/e","n/e","143","1","Surplus","Final"
"16.11.2020 03:30 - 16.11.2020 03:45","n/e","n/e","n/e","n/e","n/e","127","3","Surplus","Final"
"16.11.2020 03:45 - 16.11.2020 04:00","n/e","n/e","n/e","n/e","n/e","142","3","Surplus","Final"
"16.11.2020 04:00 - 16.11.2020 04:15","n/e","n/e","n/e","n/e","n/e","105","-3","Surplus","Final"
"16.11.2020 04:15 - 16.11.2020 04:30","n/e","n/e","n/e","n/e","n/e","2","2","Surplus","Final"
"16.11.2020 04:30 - 16.11.2020 04:45","n/e","n/e","n/e","n/e","n/e","61","-1","Deficit","Final"
"16.11.2020 04:45 - 16.11.2020 05:00","n/e","n/e","n/e","n/e","n/e","26","0","Deficit","Final"
"16.11.2020 05:00 - 16.11.2020 05:15","n/e","n/e","n/e","n/e","n/e","77","13","Surplus","Final"
"16.11.2020 05:15 - 16.11.2020 05:30","n/e","n/e","n/e","n/e","n/e","126","8","Surplus","Final"
"16.11.2020 05:30 - 16.11.2020 05:45","n/e","n/e","n/e","n/e","n/e","111","0","Surplus","Final"
"16.11.2020 05:45 - 16.11.2020 06:00","n/e","n/e","n/e","n/e","n/e","142","-2","Surplus","Final"
"16.11.2020 06:00 - 16.11.2020 06:15","n/e","n/e","n/e","n/e","n/e","145","0","Surplus","Final"
"16.11.2020 06:15 - 16.11.2020 06:30","n/e","n/e","n/e","n/e","n/e","98","0","Surplus","Final"
"16.11.2020 06:30 - 16.11.2020 06:45","n/e","n/e","n/e","n/e","n/e","75","-4","Surplus","Final"
"16.11.2020 06:45 - 16.11.2020 07:00","n/e","n/e","n/e","n/e","n/e","38","-7","Surplus","Final"
"16.11.2020 07:00 - 16.11.2020 07:15","n/e","n/e","n/e","n/e","n/e","26","-5","Surplus","Final"
"16.11.2020 07:15 - 16.11.2020 07:30","n/e","n/e","n/e","n/e","n/e","43","-5","Deficit","Final"
"16.11.2020 07:30 - 16.11.2020 07:45","n/e","n/e","n/e","n/e","n/e","134","-11","Deficit","Final"
"16.11.2020 07:45 - 16.11.2020 08:00","n/e","n/e","n/e","n/e","n/e","64","0","Deficit","Final"
"16.11.2020 08:00 - 16.11.2020 08:15","n/e","n/e","n/e","n/e","n/e","58","2","Surplus","Final"
"16.11.2020 08:15 - 16.11.2020 08:30","n/e","n/e","n/e","n/e","n/e","21","-3","Surplus","Final"
"16.11.2020 08:30 - 16.11.2020 08:45","n/e","n/e","n/e","n/e","n/e","32","-2","Deficit","Final"
"16.11.2020 08:45 - 16.11.2020 09:00","n/e","n/e","n/e","n/e","n/e","60","0","Deficit","Final"
"16.11.2020 09:00 - 16.11.2020 09:15","n/e","n/e","n/e","n/e","n/e","1","1","Surplus","Final"
"16.11.2020 09:15 - 16.11.2020 09:30","n/e","n/e","n/e","n/e","n/e","6","0","Deficit","Final"
"16.11.2020 09:30 - 16.11.2020 09:45","n/e","n/e","n/e","n/e","n/e","10","0","Deficit","Final"
"16.11.2020 09:45 - 16.11.2020 10:00","n/e","n/e","n/e","n/e","n/e","34","1","Deficit","Final"
"16.11.2020 10:00 - 16.11.2020 10:15","n/e","n/e","n/e","n/e","n/e","57","0","Deficit","Final"
"16.11.2020 10:15 - 16.11.2020 10:30","n/e","n/e","n/e","n/e","n/e","70","0","Deficit","Final"
"16.11.2020 10:30 - 16.11.2020 10:45","n/e","n/e","n/e","n/e","n/e","59","-3","Deficit","Final"
"16.11.2020 10:45 - 16.11.2020 11:00","n/e","n/e","n/e","n/e","n/e","23","-5","Deficit","Final"
"16.11.2020 11:00 - 16.11.2020 11:15","n/e","n/e","n/e","n/e","n/e","110","-1","Surplus","Final"
